id_do_caso,continente,educacao_do_empregado,tem_experiencia_de_trabalho,requer_treinamento_de_trabalho,num_de_empregados,ano_de_estabelecimento,regiao_de_emprego,salario_prevalecente,unidade_de_salario,posicao_em_tempo_integral,status_do_caso,cat_empresa,cat_salario,cat_experiencia
EZYV15961,Ásia,Mestrado,N,N,3942,2014,Sul,131.8251,Hora,S,Aprovado,nova,baixo,4
EZYV5141,Ásia,Ensino Superior,S,N,3835,2015,Oeste,83334.04,Ano,S,Aprovado,nova,medio_alto,2
EZYV10410,Ásia,Mestrado,S,N,1352,2006,Meio-Oeste,52521.86,Ano,S,Aprovado,nova,medio_baixo,2
EZYV3358,América do Norte,Mestrado,N,N,3551,2013,Meio-Oeste,159551.15,Ano,S,Negado,nova,alto,4
EZYV10453,Ásia,Doutorado,N,S,2737,1985,Sul,49664.08,Ano,S,Aprovado,intermediaria,medio_baixo,3
EZYV4390,Ásia,Ensino Superior,N,N,426,1991,Oeste,85012.84,Ano,S,Negado,intermediaria,medio_alto,4
EZYV15186,América do Norte,Ensino Médio,S,N,20463,1943,Nordeste,40058.99,Ano,S,Negado,antiga,medio_baixo,2
EZYV11793,Ásia,Mestrado,S,N,463,1985,Nordeste,234755.9,Ano,N,Aprovado,intermediaria,alto,2
EZYV24047,Ásia,Ensino Superior,S,N,1729,1995,Sul,35726.18,Ano,S,Negado,intermediaria,medio_baixo,2
EZYV3913,América do Norte,Doutorado,S,N,1458,2011,Sul,40286.12,Ano,S,Aprovado,nova,medio_baixo,2
EZYV14602,América do Norte,Mestrado,S,N,75822,1887,Oeste,75942.15,Ano,N,Aprovado,antiga,medio_alto,2
EZYV7187,Ásia,Ensino Superior,N,N,3086,1986,Nordeste,118042.2,Ano,S,Aprovado,intermediaria,alto,4
EZYV17008,Ásia,Ensino Médio,N,N,3327,1998,Sul,15811.55,Ano,S,Aprovado,nova,baixo,4
EZYV3341,Ásia,Mestrado,N,N,3176,1977,Sul,50124.54,Ano,S,Negado,intermediaria,medio_baixo,4
EZYV4696,Ásia,Mestrado,S,N,3518,2001,Nordeste,47172.31,Ano,S,Aprovado,nova,medio_baixo,2
EZYV543,Ásia,Mestrado,N,N,3736,2001,Nordeste,90951.06,Ano,S,Negado,nova,medio_alto,4
EZYV1420,África,Ensino Superior,S,N,502,2004,Nordeste,56203.25,Ano,S,Aprovado,nova,medio_baixo,2
EZYV3773,África,Ensino Médio,S,N,1000,2008,Nordeste,66194.39,Ano,S,Negado,nova,medio_baixo,2
EZYV18938,Ásia,Mestrado,S,S,1743,2013,Nordeste,105660.43,Ano,S,Aprovado,nova,medio_alto,1
EZYV13877,América do Norte,Ensino Superior,N,N,869,1884,Nordeste,61267.54,Ano,S,Negado,antiga,medio_baixo,4
EZYV1489,Ásia,Mestrado,S,N,1536,1994,Nordeste,92564.34,Ano,S,Aprovado,intermediaria,medio_alto,2
EZYV7276,Europa,Doutorado,S,N,108183,1953,Sul,16387.59,Ano,S,Aprovado,intermediaria,baixo,2
EZYV9475,Ásia,Ensino Superior,S,N,1372,1999,Sul,41663.2,Ano,S,Aprovado,nova,medio_baixo,2
EZYV20841,Ásia,Ensino Superior,N,N,1011,1868,Oeste,73314.36,Ano,N,Negado,antiga,medio_alto,4
EZYV9491,Europa,Ensino Superior,S,N,2855,2013,Oeste,35298.8,Ano,S,Aprovado,nova,medio_baixo,2
EZYV22994,Ásia,Ensino Superior,S,N,3502,2002,Meio-Oeste,91752.54,Ano,S,Aprovado,nova,medio_alto,2
EZYV17969,Ásia,Mestrado,N,N,3764,2008,Meio-Oeste,102877.5,Ano,S,Aprovado,nova,medio_alto,4
EZYV23722,América do Norte,Mestrado,S,S,16627,1970,Sul,226982.69,Ano,S,Aprovado,intermediaria,alto,1
EZYV15903,Ásia,Mestrado,S,S,1733,2011,Sul,83611.3,Ano,S,Aprovado,nova,medio_alto,1
EZYV23515,Ásia,Ensino Médio,N,N,235,2010,Nordeste,54544.62,Ano,S,Negado,nova,medio_baixo,4
EZYV16759,Ásia,Mestrado,S,N,105,2004,Sul,37974.4,Ano,S,Aprovado,nova,medio_baixo,2
EZYV22614,Ásia,Mestrado,N,N,1501,2007,Meio-Oeste,57862.29,Ano,N,Aprovado,nova,medio_baixo,4
EZYV8445,Europa,Ensino Superior,N,N,260,2002,Oeste,41220.0,Ano,S,Aprovado,nova,medio_baixo,4
EZYV15586,Ásia,Mestrado,N,N,1095,2007,Meio-Oeste,86266.11,Ano,N,Negado,nova,medio_alto,4
EZYV14799,Ásia,Mestrado,S,N,1649,1994,Nordeste,36804.4,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV16881,Ásia,Mestrado,N,N,2764,2000,Oeste,150248.77,Ano,N,Aprovado,nova,alto,4
EZYV6099,Ásia,Ensino Médio,S,N,3456,2007,Sul,115974.56,Ano,S,Negado,nova,alto,2
EZYV21163,Ásia,Mestrado,S,N,906,2007,Sul,198565.41,Ano,N,Aprovado,nova,alto,2
EZYV10693,Europa,Ensino Médio,N,N,26901,1818,Oeste,40387.79,Ano,S,Negado,antiga,medio_baixo,4
EZYV8154,Ásia,Mestrado,N,N,1526,2001,Meio-Oeste,52960.56,Ano,N,Aprovado,nova,medio_baixo,4
EZYV2829,Europa,Doutorado,S,N,2575,1946,Nordeste,21661.36,Ano,S,Aprovado,intermediaria,baixo,2
EZYV22846,Ásia,Ensino Médio,S,N,6068,1954,Oeste,14512.78,Ano,S,Aprovado,intermediaria,baixo,2
EZYV5001,Ásia,Mestrado,N,N,972,1995,Oeste,61196.16,Ano,S,Aprovado,intermediaria,medio_baixo,4
EZYV34,Ásia,Ensino Médio,N,N,2395,2000,Sul,81921.18,Ano,S,Aprovado,nova,medio_alto,4
EZYV11169,Ásia,Mestrado,S,N,5337,2007,Sul,98271.46,Ano,N,Aprovado,nova,medio_alto,2
EZYV16818,Europa,Mestrado,S,S,31,1999,Nordeste,55957.34,Ano,S,Aprovado,nova,medio_baixo,1
EZYV9258,América do Norte,Doutorado,S,N,2825,1999,Nordeste,137969.16,Ano,S,Aprovado,nova,alto,2
EZYV10169,Ásia,Mestrado,N,N,138,1888,Nordeste,228.2617,Hora,S,Negado,antiga,baixo,4
EZYV22427,Ásia,Mestrado,N,N,2896,1962,Oeste,80708.9,Ano,S,Negado,intermediaria,medio_alto,4
EZYV3151,América do Norte,Mestrado,S,N,2405,2010,Meio-Oeste,147314.23,Ano,S,Aprovado,nova,alto,2
EZYV9972,Europa,Mestrado,S,N,1408,1978,Sul,19201.99,Ano,S,Aprovado,intermediaria,baixo,2
EZYV9007,América do Norte,Mestrado,S,N,2786,2008,Nordeste,128346.48,Ano,N,Aprovado,nova,alto,2
EZYV3332,Europa,Ensino Superior,S,N,2519,2001,Oeste,131136.69,Ano,S,Aprovado,nova,alto,2
EZYV11061,Ásia,Ensino Superior,S,S,932,2001,Oeste,152018.72,Ano,S,Aprovado,nova,alto,1
EZYV5324,América do Norte,Ensino Superior,N,N,1926,2006,Sul,404.4565,Hora,S,Aprovado,nova,baixo,4
EZYV15525,Ásia,Mestrado,S,N,3691,2001,Sul,147017.69,Ano,S,Aprovado,nova,alto,2
EZYV23072,América do Norte,Doutorado,N,N,76,1989,Meio-Oeste,7280.73,Ano,S,Aprovado,intermediaria,baixo,4
EZYV2310,Ásia,Mestrado,S,N,2353,1997,Meio-Oeste,70403.0,Ano,S,Aprovado,nova,medio_alto,2
EZYV25408,Ásia,Doutorado,S,N,5892,2001,Sul,62327.54,Ano,N,Aprovado,nova,medio_baixo,2
EZYV2719,Ásia,Doutorado,S,N,2560,1997,Oeste,230916.64,Ano,S,Aprovado,nova,alto,2
EZYV12669,Ásia,Mestrado,S,N,4285,1974,Oeste,95772.64,Ano,S,Aprovado,intermediaria,medio_alto,2
EZYV20499,Ásia,Ensino Superior,S,N,3832,1983,Meio-Oeste,129319.09,Ano,S,Aprovado,intermediaria,alto,2
EZYV6026,Ásia,Ensino Médio,N,S,61,1949,Sul,798.4925,Hora,S,Negado,intermediaria,baixo,3
EZYV23650,Europa,Ensino Superior,N,S,1237,1972,Sul,129105.3,Ano,S,Aprovado,intermediaria,alto,3
EZYV15486,Europa,Doutorado,N,N,24,2001,Oeste,27026.49,Ano,S,Aprovado,nova,baixo,4
EZYV19651,Ásia,Mestrado,N,N,1133,1995,Nordeste,52119.73,Ano,S,Negado,intermediaria,medio_baixo,4
EZYV20591,África,Mestrado,S,N,4045,1991,Oeste,46302.56,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV11463,Ásia,Ensino Médio,S,S,3755,2011,Nordeste,72124.54,Ano,S,Negado,nova,medio_alto,1
EZYV1187,Ásia,Mestrado,N,N,801,1945,Meio-Oeste,128078.97,Ano,S,Aprovado,antiga,alto,4
EZYV24000,Ásia,Mestrado,S,N,4170,1885,Nordeste,42426.36,Ano,S,Aprovado,antiga,medio_baixo,2
EZYV9625,Ásia,Ensino Superior,N,N,2275,2012,Oeste,55115.43,Ano,S,Aprovado,nova,medio_baixo,4
EZYV11107,Ásia,Ensino Superior,N,N,1410,2007,Nordeste,70628.78,Ano,S,Negado,nova,medio_alto,4
EZYV21965,Ásia,Ensino Superior,N,N,5590,1995,Meio-Oeste,95131.37,Ano,S,Aprovado,intermediaria,medio_alto,4
EZYV4033,Ásia,Ensino Superior,S,N,1550,1996,Oeste,148394.16,Ano,S,Aprovado,nova,alto,2
EZYV7451,Ásia,Ensino Superior,S,N,1617,1999,Sul,105562.35,Ano,S,Negado,nova,medio_alto,2
EZYV506,Ásia,Mestrado,S,N,2822,1911,Sul,98263.2,Ano,S,Aprovado,antiga,medio_alto,2
EZYV13916,Ásia,Mestrado,S,N,1086,2009,Meio-Oeste,64357.58,Ano,S,Aprovado,nova,medio_baixo,2
EZYV13241,Ásia,Doutorado,N,N,1876,1996,Nordeste,28759.98,Ano,S,Aprovado,nova,baixo,4
EZYV8758,América do Norte,Ensino Superior,S,N,7778,1968,Nordeste,115183.3,Ano,S,Aprovado,intermediaria,alto,2
EZYV8578,Ásia,Mestrado,S,N,3811,2007,Nordeste,166173.82,Ano,S,Aprovado,nova,alto,2
EZYV24284,América do Norte,Mestrado,S,N,751,1996,Oeste,195855.82,Ano,N,Aprovado,nova,alto,2
EZYV11833,Ásia,Ensino Superior,N,N,2087,2007,Nordeste,55777.72,Ano,S,Aprovado,nova,medio_baixo,4
EZYV11458,Ásia,Ensino Superior,S,N,6272,1975,Nordeste,125311.45,Ano,S,Aprovado,intermediaria,alto,2
EZYV1506,Ásia,Mestrado,S,N,2745,2015,Meio-Oeste,107614.59,Ano,S,Aprovado,nova,alto,2
EZYV22318,Ásia,Doutorado,S,S,379,1845,Oeste,11884.85,Ano,S,Aprovado,antiga,baixo,1
EZYV20778,Ásia,Mestrado,S,N,910,2010,Sul,51251.35,Ano,N,Negado,nova,medio_baixo,2
EZYV19729,Ásia,Mestrado,S,N,1199,1855,Meio-Oeste,72104.01,Ano,S,Aprovado,antiga,medio_alto,2
EZYV8464,Ásia,Ensino Superior,N,N,3090,1889,Oeste,122330.0,Ano,S,Negado,antiga,alto,4
EZYV18389,Ásia,Mestrado,S,N,3537,1998,Oeste,36123.48,Ano,S,Aprovado,nova,medio_baixo,2
EZYV3392,Ásia,Ensino Superior,S,N,5563,1838,Nordeste,86506.05,Ano,S,Aprovado,antiga,medio_alto,2
EZYV7122,Ásia,Mestrado,N,N,857,2013,Sul,46047.5,Ano,S,Aprovado,nova,medio_baixo,4
EZYV15125,Ásia,Ensino Superior,S,N,3518,1949,Nordeste,122565.13,Ano,S,Aprovado,intermediaria,alto,2
EZYV23575,América do Norte,Ensino Superior,S,N,4514,1993,Sul,88205.72,Ano,S,Aprovado,intermediaria,medio_alto,2
EZYV7016,América do Norte,Mestrado,S,N,2729,1976,Oeste,234406.36,Semana,S,Aprovado,intermediaria,alto,2
EZYV1147,Europa,Ensino Superior,S,N,1508,2006,Sul,51448.54,Ano,S,Aprovado,nova,medio_baixo,2
EZYV13705,Ásia,Mestrado,S,N,3260,1978,Sul,97836.17,Ano,S,Aprovado,intermediaria,medio_alto,2
EZYV6390,Ásia,Ensino Superior,N,N,3995,2002,Nordeste,65416.47,Ano,S,Aprovado,nova,medio_baixo,4
EZYV11858,Ásia,Mestrado,N,N,2189,2005,Meio-Oeste,136362.84,Ano,S,Aprovado,nova,alto,4
EZYV16153,Ásia,Ensino Superior,S,N,102284,2008,Oeste,204.8606,Hora,S,Negado,nova,baixo,2
EZYV21503,Ásia,Mestrado,S,N,2207,2012,Nordeste,158578.79,Ano,N,Negado,nova,alto,2
EZYV14782,Ásia,Mestrado,N,N,4094,1993,Sul,641.4029,Hora,S,Negado,intermediaria,baixo,4
EZYV149,Ásia,Ensino Superior,S,N,4273,1884,Meio-Oeste,149023.92,Ano,S,Aprovado,antiga,alto,2
EZYV638,Europa,Ensino Superior,S,N,878,1966,Meio-Oeste,58800.76,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV21908,América do Sul,Ensino Médio,S,N,4670,1954,Oeste,118879.59,Ano,S,Negado,intermediaria,alto,2
EZYV24901,África,Ensino Superior,N,S,341,1870,Oeste,60003.26,Ano,S,Aprovado,antiga,medio_baixo,3
EZYV1560,Ásia,Mestrado,S,S,5743,2001,Oeste,139640.89,Ano,S,Aprovado,nova,alto,1
EZYV14146,Ásia,Mestrado,S,N,5863,1991,Nordeste,170011.67,Ano,S,Aprovado,intermediaria,alto,2
EZYV1585,Ásia,Ensino Superior,S,N,1527,1854,Oeste,99761.72,Ano,S,Aprovado,antiga,medio_alto,2
EZYV5463,Ásia,Mestrado,N,S,3415,1991,Sul,104348.31,Ano,S,Aprovado,intermediaria,medio_alto,3
EZYV25087,Ásia,Mestrado,S,S,2759,2008,Sul,111533.44,Ano,S,Aprovado,nova,alto,1
EZYV16684,Ásia,Doutorado,N,N,3372,1920,Meio-Oeste,49837.44,Ano,S,Aprovado,antiga,medio_baixo,4
EZYV16637,Europa,Ensino Médio,N,N,5208,1895,Oeste,7223.17,Ano,S,Aprovado,antiga,baixo,4
EZYV181,Europa,Ensino Superior,S,S,44069,2006,Oeste,134350.49,Ano,S,Aprovado,nova,alto,1
EZYV17741,Ásia,Ensino Superior,N,N,237,2016,Nordeste,83780.23,Ano,S,Negado,nova,medio_alto,4
EZYV18251,Ásia,Mestrado,N,N,2663,1907,Sul,326.0929,Hora,S,Negado,antiga,baixo,4
EZYV13058,Ásia,Doutorado,S,N,2683,1982,Nordeste,66566.56,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV1605,Ásia,Ensino Superior,N,N,696,1991,Sul,794.3333,Hora,S,Aprovado,intermediaria,baixo,4
EZYV23273,América do Norte,Ensino Médio,S,N,1504,2003,Oeste,112713.78,Ano,S,Aprovado,nova,alto,2
EZYV3211,Europa,Ensino Superior,S,N,4235,2013,Oeste,613.71,Ano,S,Aprovado,nova,baixo,2
EZYV24987,Ásia,Ensino Superior,N,S,866,1969,Sul,32624.33,Ano,S,Aprovado,intermediaria,baixo,3
EZYV1638,Europa,Ensino Superior,S,S,1230,1978,Sul,70211.32,Ano,S,Aprovado,intermediaria,medio_alto,1
EZYV20844,Ásia,Ensino Médio,N,N,2099,2004,Meio-Oeste,74775.68,Ano,S,Aprovado,nova,medio_alto,4
EZYV18315,América do Norte,Ensino Superior,N,N,65,1993,Nordeste,101.1,Hora,S,Negado,intermediaria,baixo,4
EZYV17562,América do Sul,Mestrado,S,N,1897,2008,Oeste,73216.32,Ano,S,Negado,nova,medio_alto,2
EZYV16240,Ásia,Ensino Superior,N,N,2229,1999,Nordeste,76264.57,Ano,S,Aprovado,nova,medio_alto,4
EZYV24356,América do Norte,Ensino Médio,N,N,3689,2004,Nordeste,79743.81,Ano,N,Negado,nova,medio_alto,4
EZYV12159,Ásia,Ensino Superior,N,N,2999,2010,Nordeste,61481.73,Ano,S,Aprovado,nova,medio_baixo,4
EZYV2621,Ásia,Ensino Superior,S,N,1441,2012,Oeste,55392.99,Ano,S,Aprovado,nova,medio_baixo,2
EZYV17893,América do Norte,Doutorado,S,N,1440,1977,Sul,108002.37,Ano,S,Aprovado,intermediaria,alto,2
EZYV10488,Ásia,Mestrado,S,S,2527,1986,Oeste,17896.22,Ano,S,Aprovado,intermediaria,baixo,1
EZYV15437,Europa,Ensino Superior,S,N,1338,2016,Oeste,639.9571,Hora,S,Negado,nova,baixo,2
EZYV1045,Ásia,Ensino Superior,N,N,1935,1987,Meio-Oeste,161041.97,Ano,S,Aprovado,intermediaria,alto,4
EZYV13183,Ásia,Ensino Superior,S,N,9349,2004,Sul,341.7415,Hora,S,Negado,nova,baixo,2
EZYV14119,Ásia,Mestrado,N,N,2920,1993,Meio-Oeste,108239.87,Ano,S,Aprovado,intermediaria,alto,4
EZYV14333,Ásia,Mestrado,S,N,5264,2008,Meio-Oeste,26726.64,Ano,S,Aprovado,nova,baixo,2
EZYV24776,Ásia,Mestrado,N,S,3255,1976,Nordeste,31612.51,Ano,S,Negado,intermediaria,baixo,3
EZYV6173,América do Norte,Doutorado,S,N,1015,2006,Sul,90037.16,Ano,S,Aprovado,nova,medio_alto,2
EZYV14360,África,Ensino Superior,N,N,1462,1977,Nordeste,51664.53,Ano,S,Aprovado,intermediaria,medio_baixo,4
EZYV13138,Ásia,Mestrado,N,N,894,1902,Sul,739.4609,Hora,S,Negado,antiga,baixo,4
EZYV10334,Ásia,Mestrado,N,N,1159,2005,Oeste,130.4348,Hora,S,Aprovado,nova,baixo,4
EZYV3836,Ásia,Ensino Superior,S,N,18460,1989,Oeste,955.07,Ano,S,Negado,intermediaria,baixo,2
EZYV14966,Ásia,Ensino Médio,S,N,1863,1898,Meio-Oeste,68198.34,Ano,S,Negado,antiga,medio_baixo,2
EZYV3826,América do Norte,Ensino Superior,S,N,4385,2001,Meio-Oeste,95500.28,Ano,S,Negado,nova,medio_alto,2
EZYV25101,Ásia,Mestrado,N,N,3018,1959,Meio-Oeste,69449.42,Ano,S,Aprovado,intermediaria,medio_baixo,4
EZYV4500,Ásia,Doutorado,S,N,4229,2006,Nordeste,35851.6,Ano,S,Aprovado,nova,medio_baixo,2
EZYV8783,Ásia,Ensino Superior,S,N,628,1997,Sul,106795.83,Ano,N,Aprovado,nova,medio_alto,2
EZYV15745,Europa,Ensino Superior,S,N,133,2002,Sul,17602.91,Ano,S,Aprovado,nova,baixo,2
EZYV21025,América do Norte,Ensino Médio,S,N,164,1978,Nordeste,55339.35,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV1403,Ásia,Mestrado,S,N,1419,1984,Nordeste,46333.51,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV20824,Ásia,Ensino Superior,N,N,532,1919,Meio-Oeste,66930.01,Ano,S,Aprovado,antiga,medio_baixo,4
EZYV156,Ásia,Doutorado,S,S,3102,2001,Oeste,81781.43,Ano,S,Aprovado,nova,medio_alto,1
EZYV19016,Ásia,Mestrado,S,N,2355,2005,Meio-Oeste,95592.88,Ano,N,Aprovado,nova,medio_alto,2
EZYV6048,Ásia,Ensino Superior,S,N,2650,1847,Nordeste,103893.14,Ano,S,Negado,antiga,medio_alto,2
EZYV22400,Ásia,Mestrado,N,N,1930,1986,Sul,278250.32,Ano,N,Aprovado,intermediaria,alto,4
EZYV3944,Europa,Ensino Médio,N,S,3048,1996,Nordeste,230843.7,Ano,S,Negado,nova,alto,3
EZYV2542,Ásia,Ensino Superior,S,N,639,1989,Nordeste,560.1519,Hora,S,Aprovado,intermediaria,baixo,2
EZYV8910,Ásia,Mestrado,S,N,3148,2001,Oeste,883.815,Hora,S,Aprovado,nova,baixo,2
EZYV2205,Ásia,Ensino Superior,S,N,206,1999,Oeste,81615.63,Ano,S,Aprovado,nova,medio_alto,2
EZYV1130,América do Norte,Mestrado,S,N,4029,2000,Sul,98946.91,Ano,S,Aprovado,nova,medio_alto,2
EZYV18719,América do Norte,Mestrado,S,N,3182,2012,Oeste,141608.28,Ano,S,Aprovado,nova,alto,2
EZYV806,Ásia,Doutorado,S,N,4220,1990,Nordeste,61680.23,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV6785,América do Norte,Mestrado,S,N,5879,1911,Nordeste,136667.62,Ano,S,Aprovado,antiga,alto,2
EZYV2138,América do Norte,Mestrado,S,N,1469,2010,Nordeste,87161.04,Ano,S,Aprovado,nova,medio_alto,2
EZYV20781,Europa,Mestrado,S,N,1050,1981,Oeste,111872.73,Ano,S,Negado,intermediaria,alto,2
EZYV24725,Ásia,Ensino Superior,S,N,4406,1997,Nordeste,69711.77,Ano,S,Aprovado,nova,medio_baixo,2
EZYV16294,Ásia,Ensino Superior,N,N,3196,2001,Nordeste,4519.36,Ano,S,Aprovado,nova,baixo,4
EZYV15652,Ásia,Mestrado,N,N,2324,2006,Meio-Oeste,115365.49,Ano,S,Aprovado,nova,alto,4
EZYV13683,Ásia,Mestrado,S,N,913,2005,Sul,20395.29,Ano,S,Aprovado,nova,baixo,2
EZYV10479,Ásia,Ensino Superior,N,N,2125,2015,Sul,74082.44,Ano,S,Negado,nova,medio_alto,4
EZYV15159,Ásia,Doutorado,S,N,882,1992,Sul,74142.44,Ano,S,Aprovado,intermediaria,medio_alto,2
EZYV8943,Europa,Mestrado,N,N,1390,1968,Oeste,54798.48,Ano,S,Aprovado,intermediaria,medio_baixo,4
EZYV24727,Europa,Ensino Superior,S,N,1876,1855,Oeste,78471.91,Ano,S,Aprovado,antiga,medio_alto,2
EZYV5472,Ásia,Ensino Médio,S,N,4025,1986,Sul,52457.42,Ano,S,Negado,intermediaria,medio_baixo,2
EZYV10575,América do Sul,Mestrado,S,N,499,1997,Nordeste,128720.83,Ano,S,Negado,nova,alto,2
EZYV11530,Europa,Mestrado,S,N,5273,1999,Nordeste,11221.77,Ano,S,Aprovado,nova,baixo,2
EZYV6424,Ásia,Ensino Médio,S,S,1777,2000,Sul,127500.61,Ano,S,Negado,nova,alto,1
EZYV15005,Ásia,Mestrado,S,N,367,1932,Nordeste,1366.14,Ano,S,Aprovado,antiga,baixo,2
EZYV7210,América do Sul,Ensino Superior,N,N,368,1995,Oeste,174657.07,Ano,S,Aprovado,intermediaria,alto,4
EZYV16737,Ásia,Mestrado,S,N,4059,1999,Meio-Oeste,67794.35,Ano,S,Aprovado,nova,medio_baixo,2
EZYV2468,Ásia,Ensino Superior,S,N,632,2007,Sul,13657.13,Ano,S,Aprovado,nova,baixo,2
EZYV17371,Ásia,Doutorado,S,N,2300,1999,Nordeste,50565.64,Ano,S,Aprovado,nova,medio_baixo,2
EZYV21273,Ásia,Doutorado,N,S,9317,1984,Meio-Oeste,89787.25,Ano,S,Negado,intermediaria,medio_alto,3
EZYV23300,Ásia,Mestrado,S,N,1561,1837,Nordeste,140719.27,Ano,S,Aprovado,antiga,alto,2
EZYV20458,América do Norte,Ensino Médio,N,N,1403,2013,Oeste,76392.47,Ano,S,Negado,nova,medio_alto,4
EZYV640,Ásia,Mestrado,S,N,1712,1873,Nordeste,84698.17,Ano,N,Aprovado,antiga,medio_alto,2
EZYV23571,Europa,Doutorado,N,N,1462,2001,Nordeste,151.3908,Hora,S,Aprovado,nova,baixo,4
EZYV22644,Europa,Mestrado,N,N,1288,2005,Sul,106195.76,Ano,N,Aprovado,nova,medio_alto,4
EZYV914,Ásia,Ensino Superior,S,S,3110,2005,Oeste,109177.73,Ano,N,Aprovado,nova,alto,1
EZYV21611,Ásia,Mestrado,S,N,3851,2003,Nordeste,148.35,Hora,S,Negado,nova,baixo,2
EZYV12752,Ásia,Mestrado,N,N,343,1946,Sul,198208.82,Ano,N,Aprovado,intermediaria,alto,4
EZYV10476,Ásia,Ensino Superior,S,N,711,1975,Nordeste,46505.01,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV22730,Ásia,Mestrado,S,N,3326,1995,Sul,133574.03,Ano,N,Aprovado,intermediaria,alto,2
EZYV18590,Europa,Mestrado,S,N,2473,1994,Oeste,42394.72,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV23431,Europa,Ensino Superior,S,N,4634,1909,Nordeste,105121.77,Ano,S,Negado,antiga,medio_alto,2
EZYV13826,Ásia,Ensino Superior,S,N,1541,1998,Nordeste,73678.34,Ano,S,Aprovado,nova,medio_alto,2
EZYV25159,Ásia,Mestrado,S,N,3629,1968,Nordeste,33946.37,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV5139,Ásia,Mestrado,N,N,7739,2004,Sul,149454.94,Ano,N,Aprovado,nova,alto,4
EZYV17125,Ásia,Ensino Superior,S,N,1211,1876,Nordeste,122.65,Hora,S,Negado,antiga,baixo,2
EZYV18140,Ásia,Mestrado,S,N,4735,2012,Oeste,88641.79,Ano,S,Aprovado,nova,medio_alto,2
EZYV25372,América do Norte,Ensino Médio,N,N,776,1995,Nordeste,498.4575,Hora,S,Negado,intermediaria,baixo,4
EZYV19437,Ásia,Ensino Médio,S,N,2492,2009,Oeste,118685.84,Ano,S,Aprovado,nova,alto,2
EZYV2801,Ásia,Ensino Superior,S,N,3012,1851,Nordeste,195260.95,Ano,S,Aprovado,antiga,alto,2
EZYV21219,Ásia,Mestrado,N,N,4092,1852,Sul,147550.66,Ano,S,Negado,antiga,alto,4
EZYV6274,Ásia,Ensino Superior,S,N,4778,2002,Sul,35337.63,Ano,S,Aprovado,nova,medio_baixo,2
EZYV22160,Ásia,Ensino Superior,N,N,988,1984,Oeste,111820.03,Ano,S,Negado,intermediaria,alto,4
EZYV16697,América do Norte,Ensino Médio,S,N,2830,1950,Sul,58930.37,Ano,N,Aprovado,intermediaria,medio_baixo,2
EZYV23174,Europa,Doutorado,N,N,1182,2003,Oeste,27366.69,Ano,S,Aprovado,nova,baixo,4
EZYV20105,América do Norte,Mestrado,S,N,3529,2009,Sul,116524.43,Ano,N,Aprovado,nova,alto,2
EZYV9912,Ásia,Ensino Médio,S,N,994,2001,Meio-Oeste,154722.76,Ano,S,Negado,nova,alto,2
EZYV10363,América do Norte,Mestrado,N,N,980,1916,Nordeste,502.7575,Hora,S,Aprovado,antiga,baixo,4
EZYV10844,Ásia,Mestrado,S,N,857,2001,Meio-Oeste,117750.3,Ano,S,Aprovado,nova,alto,2
EZYV9640,Ásia,Ensino Superior,S,N,1988,1995,Nordeste,62525.28,Ano,S,Negado,intermediaria,medio_baixo,2
EZYV18805,América do Sul,Mestrado,S,N,4853,1998,Nordeste,59496.08,Ano,S,Aprovado,nova,medio_baixo,2
EZYV15532,Ásia,Mestrado,N,N,3380,1965,Sul,144834.39,Ano,N,Aprovado,intermediaria,alto,4
EZYV19714,Ásia,Ensino Médio,N,N,70702,2013,Sul,106526.6,Ano,S,Aprovado,nova,medio_alto,4
EZYV16462,Ásia,Ensino Médio,S,N,4517,1843,Oeste,118342.53,Ano,S,Negado,antiga,alto,2
EZYV7753,Ásia,Ensino Médio,S,N,3284,2008,Meio-Oeste,110009.8,Ano,S,Negado,nova,alto,2
EZYV3339,América do Norte,Doutorado,S,N,1638,1991,Nordeste,327.9435,Hora,S,Aprovado,intermediaria,baixo,2
EZYV8751,Europa,Ensino Superior,N,N,2341,1946,Meio-Oeste,786.188,Hora,S,Aprovado,intermediaria,baixo,4
EZYV1057,Ásia,Mestrado,N,N,1764,1960,Nordeste,8352.99,Semana,S,Negado,intermediaria,baixo,4
EZYV12302,Ásia,Ensino Superior,N,N,300,1980,Nordeste,466.7417,Hora,S,Aprovado,intermediaria,baixo,4
EZYV17597,Ásia,Mestrado,S,N,4372,2004,Nordeste,128.12,Hora,S,Negado,nova,baixo,2
EZYV16404,Ásia,Ensino Superior,N,N,4226,1998,Sul,29039.66,Ano,S,Aprovado,nova,baixo,4
EZYV954,Europa,Mestrado,S,N,2100,1979,Sul,71761.36,Ano,N,Aprovado,intermediaria,medio_alto,2
