continente,educacao_do_empregado,tem_experiencia_de_trabalho,requer_treinamento_de_trabalho,num_de_empregados,ano_de_estabelecimento,regiao_de_emprego,salario_prevalecente,unidade_de_salario,posicao_em_tempo_integral,status_do_caso,cat_empresa,cat_salario,cat_experiencia
5,3,0,0,2903,1999,1,72686.46,0,1,1,2,2,4
5,2,1,0,3701,1994,4,32618.77,0,1,1,1,1,2
5,1,1,0,4174,1818,3,41220.11,0,1,0,0,3,2
5,2,1,0,272,1968,1,50605.71,0,1,1,1,3,2
5,2,0,0,3847,1995,2,89536.0,0,1,1,1,2,4
5,2,1,0,2875,2001,1,233790.85,0,1,1,2,0,2
5,3,1,0,821,2000,4,146574.94,0,0,1,2,0,2
2,3,1,0,1151,1991,4,128983.07,0,1,1,1,0,2
5,2,1,0,3266,1935,4,94382.75,0,1,1,0,2,2
5,2,0,0,2996,1998,3,71114.45,0,1,0,2,2,4
5,2,1,0,2432,1889,2,10837.15,0,1,1,0,1,2
1,3,0,0,58,1995,2,78948.36,0,1,1,1,2,4
5,2,1,0,1476,2003,3,152999.61,0,1,1,2,0,2
2,2,0,0,2778,1908,4,63642.68,0,1,0,0,3,4
5,2,1,0,2746,1999,2,77072.04,0,1,1,2,2,2
5,1,1,0,4562,2006,2,88925.59,2,1,0,2,2,2
5,3,1,0,992,1971,1,112981.74,0,1,1,1,0,2
5,3,1,0,358,2002,2,100975.92,0,0,1,2,2,2
2,2,1,0,761,1960,2,91369.12,0,1,1,1,2,2
5,3,1,0,2767,2008,4,73539.29,0,1,1,2,2,2
0,0,0,0,658,1999,1,128981.51,0,1,0,2,0,4
0,2,1,0,497,1991,1,68401.78,0,1,1,1,3,2
5,3,0,0,90161,2005,3,113079.71,0,0,1,2,0,4
5,2,1,0,2176,2013,1,59807.32,0,1,1,2,3,2
0,3,1,0,2559,2007,2,105257.67,0,1,1,2,2,2
0,3,1,0,31841,1926,3,53250.97,0,1,1,0,3,2
2,3,0,1,1993,2001,4,100700.16,0,1,1,2,2,3
5,2,0,0,693,2009,1,105730.44,0,1,1,2,2,4
5,2,0,0,992,1998,4,141643.1,0,0,1,2,0,4
2,0,1,0,1280,1994,3,27591.15,0,1,1,1,1,2
5,1,1,0,2905,2005,1,87683.92,0,1,0,2,2,2
5,3,0,0,29941,2005,4,83602.21,0,1,1,2,2,4
5,3,1,0,2929,2007,1,61089.41,0,1,1,2,3,2
5,3,0,0,22895,1963,0,92379.07,0,1,1,1,2,4
5,3,1,0,1403,1966,2,81462.37,0,1,0,1,2,2
5,3,0,0,358,2006,1,41706.32,0,1,1,2,3,4
5,2,1,0,360,2007,2,60899.38,0,1,1,2,3,2
0,1,0,0,3112,1963,3,114320.19,0,1,0,1,0,4
2,0,1,0,732,1996,3,74883.8,0,1,1,2,2,2
0,3,1,0,345,2003,2,113665.79,0,1,0,2,0,2
2,0,1,1,4090,1997,3,10332.47,0,1,1,2,1,1
5,2,0,1,1561,1912,4,109531.27,0,1,1,0,0,3
2,2,0,0,1470,1969,2,48983.55,0,1,1,1,3,4
5,3,1,0,2387,2007,1,19467.21,0,1,1,2,1,2
5,2,0,1,1522,1920,3,44123.31,0,1,1,0,3,3
5,3,1,0,1622,1993,1,143184.09,0,1,1,1,0,2
5,3,1,0,4025,2012,3,40925.49,0,1,1,2,3,2
0,2,0,0,2046,2001,1,68925.14,0,1,1,2,3,4
1,2,1,0,1246,2009,1,752.8408,1,1,0,2,1,2
5,3,1,0,272,2008,2,86795.53,0,1,1,2,2,2
1,2,1,0,905,2011,1,77472.14,0,1,1,2,2,2
5,2,0,0,173,2004,1,224366.03,0,1,1,2,0,4
0,2,1,0,5963,2009,2,26217.34,0,1,1,2,1,2
5,3,1,0,2985,1993,3,56281.02,0,1,0,1,3,2
5,3,1,0,6215,2011,2,247084.9,0,0,1,2,0,2
5,3,1,0,750,1978,4,35573.27,0,1,1,1,3,2
5,3,1,0,46,2007,4,47971.34,0,1,1,2,3,2
0,2,1,0,2032,1986,2,87992.09,0,1,1,1,2,2
5,3,1,0,1877,1847,1,258292.84,0,1,1,0,0,2
5,3,1,0,2757,1988,1,179907.41,0,0,1,1,0,2
0,1,0,0,2147,1986,3,87390.54,0,1,0,1,2,4
5,2,1,0,4593,2000,4,82328.62,0,1,1,2,2,2
5,0,0,0,3970,2013,3,74603.2,0,1,0,2,2,4
5,2,0,0,2611,2005,4,54246.72,0,1,0,2,3,4
0,2,1,0,134,1907,3,135733.1,3,1,1,0,0,2
0,2,1,0,4057,1925,1,2984.24,0,1,1,0,1,2
5,2,1,0,581,1895,3,166164.21,0,1,1,0,0,2
0,2,0,0,4393,1839,2,43255.89,0,1,0,0,3,4
5,3,1,0,1358,2012,1,54348.08,0,1,1,2,3,2
5,1,1,0,4558,1965,1,45377.81,0,1,0,1,3,2
1,3,1,0,3937,1877,2,92949.73,0,1,1,0,2,2
2,0,1,0,1796,1887,4,61601.51,0,1,1,0,3,2
5,1,0,1,3279,2011,2,129156.7,0,1,0,2,0,3
2,0,1,0,1188,1838,4,67274.19,0,1,1,0,3,2
5,1,0,0,217,1994,3,89982.23,0,1,0,1,2,4
5,2,1,0,4890,2005,3,75663.34,0,1,1,2,2,2
5,3,0,0,1158,2000,1,129289.13,0,1,1,2,0,4
5,3,1,0,3933,1972,4,86853.57,0,0,1,1,2,2
5,2,1,0,1075,2008,2,135016.15,0,1,1,2,0,2
5,3,1,0,1036,1894,4,63728.97,0,1,1,0,3,2
5,1,0,0,1349,2002,4,51809.06,0,1,0,2,3,4
2,2,0,1,2168,1970,3,49733.4,0,1,1,1,3,3
5,2,1,0,2449,1963,4,101396.95,0,1,1,1,2,2
5,2,1,1,3971,1989,4,97151.94,0,1,0,1,2,1
5,2,1,0,2466,2001,4,69831.14,0,1,0,2,3,2
2,0,0,0,3355,1997,3,140834.06,0,1,1,2,0,4
2,1,0,0,28714,1999,4,110504.11,0,1,0,2,0,4
5,3,0,0,2161,2000,4,50507.76,0,1,0,2,3,4
5,0,0,0,2110,1974,2,60485.19,0,1,0,1,3,4
0,3,1,0,338,1908,3,25953.9,0,1,0,0,1,2
5,3,1,1,1596,1930,3,107553.04,0,1,1,0,2,1
5,1,0,0,1447,2013,3,8916.29,0,1,1,2,1,4
0,3,0,0,1409,2016,4,146921.84,0,1,1,2,0,4
5,0,1,0,1892,1989,4,59301.16,0,1,1,1,3,2
5,2,0,1,1220,1992,2,54931.4,0,1,1,1,3,3
2,3,1,0,1390,2013,2,117480.79,0,1,1,2,0,2
5,3,1,0,3257,2006,4,78551.58,0,0,1,2,2,2
5,1,1,0,2377,2006,4,48191.18,0,1,1,2,3,2
5,2,1,1,83,1946,4,35701.37,0,1,1,1,3,1
5,3,0,0,4222,2009,2,128158.37,0,1,0,2,0,4
5,3,0,0,441,1970,2,55150.66,0,1,1,1,3,4
5,2,0,0,84,2005,1,87134.44,0,1,0,2,2,4
5,2,0,0,761,1902,2,25820.22,0,1,1,0,1,4
5,3,1,1,1224,1838,3,112776.62,0,1,1,0,0,1
5,3,1,0,1426,1999,2,54028.03,0,1,1,2,3,2
5,0,1,0,1637,1989,3,153710.79,0,1,1,1,0,2
1,2,0,0,1039,1998,3,149957.62,0,0,0,2,0,4
5,2,1,0,5658,2005,1,77492.0,0,1,1,2,2,2
5,3,0,0,1637,1970,4,709.837,1,1,1,1,1,4
5,2,1,0,1882,2000,2,126122.47,0,1,1,2,0,2
5,2,0,0,1315,1999,4,21691.27,0,1,1,2,1,4
5,2,1,0,40315,1864,1,68993.69,0,1,1,0,3,2
5,2,0,0,2785,1982,1,20116.9,0,1,0,1,1,4
5,3,1,0,873,1998,1,14274.91,0,1,1,2,1,2
5,3,1,0,2749,1855,3,63788.18,0,1,1,0,3,2
0,2,1,0,3026,1998,2,22766.46,3,1,0,2,1,2
1,2,1,0,1721,1947,1,109148.14,0,1,1,1,0,2
5,0,1,0,3183,1996,2,48560.52,0,1,1,2,3,2
5,3,0,0,476,1985,2,399.2752,1,1,0,1,1,4
5,2,1,0,3478,1998,1,138141.06,0,0,1,2,0,2
5,2,1,0,2307,1988,2,87146.79,0,1,0,1,2,2
2,2,1,0,1409,1988,2,1825.89,0,1,1,1,1,2
2,1,0,0,1863,1962,4,49685.14,0,1,1,1,3,4
0,1,1,0,609,1997,4,806.3452,1,1,1,2,1,2
2,1,1,0,627,1998,4,118509.0,0,1,1,2,0,2
5,2,1,0,2698,1889,1,12120.89,0,1,1,0,1,2
5,1,0,0,4456,1998,1,41849.36,0,0,0,2,3,4
0,3,1,0,354,2009,2,106997.13,0,0,1,2,2,2
2,3,0,0,3579,2010,4,284328.96,0,0,1,2,0,4
2,3,1,0,652,1925,4,140327.45,0,1,1,0,0,2
5,3,0,0,1209,1885,2,87309.71,0,1,1,0,2,4
5,3,0,0,4784,2010,2,30359.58,0,1,1,2,1,4
5,3,1,0,4150,1980,2,13298.79,0,1,1,1,1,2
2,0,1,1,1031,1998,2,103668.66,0,1,1,2,2,1
5,2,0,1,1534,2000,3,218823.72,0,1,1,2,0,3
5,3,1,0,4462,2009,4,109082.23,0,1,1,2,0,2
0,1,1,0,888,1993,0,166871.58,0,1,1,1,0,2
5,3,1,0,342,1994,2,29348.72,0,1,1,1,1,2
5,2,0,0,5619,1982,3,30720.03,0,1,1,1,1,4
5,3,0,0,2688,1864,2,126473.89,0,0,1,0,0,4
5,3,0,0,3185,1946,3,99260.93,0,1,1,1,2,4
2,2,0,1,2583,1804,3,162205.39,0,1,1,0,0,3
0,3,0,0,627,1994,2,94618.77,0,1,0,1,2,4
5,3,1,0,219,1985,3,120509.61,0,0,1,1,0,2
5,1,1,0,3483,1980,2,43352.31,0,1,1,1,3,2
5,0,0,0,3180,2010,4,24657.74,0,1,1,2,1,4
2,3,0,0,49065,2013,3,73581.44,0,1,1,2,2,4
4,2,1,0,4076,2014,3,10115.2,0,1,1,2,1,2
5,3,0,0,3497,1995,4,22848.67,0,1,1,1,1,4
5,2,1,0,506,1946,3,75115.0,0,1,1,1,2,2
0,2,0,0,570,1998,4,121331.65,0,1,0,2,0,4
1,3,0,0,1188,1979,4,76416.01,0,1,0,1,2,4
5,3,1,0,2497,1978,4,71546.48,0,1,1,1,2,2
3,2,1,0,284,2001,3,94679.66,0,0,1,2,2,2
5,3,1,0,2070,1987,0,244049.04,0,1,1,1,0,2
5,2,1,1,635,2013,3,10903.12,0,1,1,2,1,1
5,2,1,0,2631,2013,4,94564.03,0,1,1,2,2,2
5,2,1,0,5038,1983,4,15087.18,0,1,1,1,1,2
0,2,1,0,1379,2007,2,926.7839,1,1,0,2,1,2
5,2,0,0,2368,1993,3,794.8602,1,1,0,1,1,4
5,2,0,1,36722,2000,2,149.7,1,1,1,2,1,3
5,2,1,0,854,1991,4,126511.45,0,0,1,1,0,2
5,3,1,0,848,2006,4,73021.59,0,1,1,2,2,2
2,2,1,1,2495,2013,4,137949.38,0,1,1,2,0,1
0,2,0,0,5010,1969,2,96268.49,0,0,0,1,2,4
5,3,1,0,4493,1801,2,62412.94,0,0,1,0,3,2
5,2,0,0,3159,1995,2,125123.24,0,1,0,1,0,4
5,3,0,1,428,2009,4,61737.14,0,1,1,2,3,3
2,2,0,0,2504,1998,4,127260.07,0,1,0,2,0,4
5,2,1,0,2066,1978,1,149118.06,0,1,1,1,0,2
5,2,1,0,3674,2002,4,149020.25,0,0,1,2,0,2
0,3,1,0,24942,1949,1,42206.15,0,1,1,1,3,2
5,3,1,0,18,2000,1,15064.83,0,1,1,2,1,2
5,2,0,0,1767,1948,3,90690.82,0,1,0,1,2,4
5,3,1,0,1707,2005,1,40478.13,0,1,1,2,3,2
5,3,1,0,3098,1994,1,29442.45,0,1,1,1,1,2
5,3,1,0,2961,2007,4,50648.58,0,1,1,2,3,2
5,2,0,1,963,1971,4,29872.7,0,1,1,1,1,3
5,3,1,0,5303,1946,3,149794.75,0,1,1,1,0,2
5,3,1,0,4150,1933,1,99147.4,0,1,1,0,2,2
5,3,0,0,2070,1985,4,101.72,1,1,0,1,1,4
5,3,1,0,2211,1925,1,83441.8,0,1,1,0,2,2
5,2,0,0,2047,1999,3,69560.91,0,1,0,2,3,4
0,3,0,0,333,1909,1,60810.7,0,1,1,0,3,4
2,3,1,0,2680,2008,4,87753.74,0,1,1,2,2,2
5,2,1,0,2687,2008,4,77725.1,0,1,1,2,2,2
5,2,1,0,7242,1976,0,146930.79,0,1,0,1,0,2
5,1,0,0,569,2012,3,75130.63,0,1,1,2,2,4
2,3,0,0,3703,1951,4,45804.36,0,1,0,1,3,4
5,3,0,0,782,1992,1,82532.35,0,1,1,1,2,4
2,0,1,0,3381,1997,3,92923.02,0,1,1,2,2,2
5,3,0,0,2936,1973,4,88387.05,0,0,1,1,2,4
2,1,0,0,1651,2002,3,261.3887,1,1,0,2,1,4
5,3,1,0,4036,1996,3,86774.91,0,0,1,2,2,2
2,2,0,1,1864,1997,3,96831.56,0,1,0,2,2,3
4,0,1,0,5707,2002,3,103813.15,0,1,1,2,2,2
5,2,1,0,1868,1977,4,77269.15,0,1,1,1,2,2
5,3,1,0,320,1994,2,104717.32,0,0,1,1,2,2
5,2,1,0,6492,2001,3,76947.81,0,0,1,2,2,2
0,2,0,0,1243,1974,1,6976.35,0,1,1,1,1,4
5,2,1,0,131683,2007,4,104873.56,0,1,1,2,2,2
2,2,1,0,2050,1926,4,33558.39,0,1,1,0,1,2
5,3,1,0,2133,1978,4,111559.85,2,1,1,1,0,2
2,0,0,1,2271,2000,1,86930.85,0,1,1,2,2,3
2,2,1,0,3452,2004,2,98621.04,0,1,1,2,2,2
5,2,1,0,2066,1998,2,34496.72,2,1,0,2,3,2
2,3,0,1,61240,2002,2,100280.8,0,1,0,2,2,3
2,0,1,0,959,2013,3,1380.46,0,1,1,2,1,2
5,2,0,0,3515,2004,2,107855.89,0,1,0,2,0,4
0,3,1,0,2795,2006,2,11751.03,0,1,1,2,1,2
5,3,1,0,80,1992,2,88980.92,0,1,1,1,2,2
5,2,0,0,2750,1995,1,128748.38,0,1,1,1,0,4
5,2,1,0,1244,1991,2,41634.32,0,1,1,1,3,2
5,2,0,0,4230,2002,1,98419.73,0,1,0,2,2,4
5,3,0,0,2516,1885,4,200234.67,0,1,1,0,0,4
2,0,1,0,11713,2009,3,97857.67,0,1,1,2,2,2
2,3,1,0,5039,2013,3,95950.15,0,1,1,2,2,2
5,3,1,0,1048,1987,2,20197.99,0,1,1,1,1,2
5,1,1,0,18114,1987,2,33729.38,0,1,1,1,1,2
5,2,1,1,506,1997,4,113217.08,0,1,1,2,0,1
5,3,1,0,2374,2008,2,41225.41,0,1,1,2,3,2
5,3,1,0,3597,2001,4,140175.31,0,1,1,2,0,2
5,2,1,0,2489,2004,0,95667.83,0,1,1,2,2,2
5,2,0,0,981,1984,2,23128.95,0,1,0,1,1,4
2,0,1,0,1683,1990,3,46216.56,0,1,1,1,3,2
5,1,0,0,1435,2002,3,83829.72,0,1,1,2,2,4
4,2,0,0,3515,2005,4,57358.94,0,1,1,2,3,4
0,0,1,0,3089,1979,2,505.8025,1,1,1,1,1,2
5,2,1,0,565,1981,2,67954.04,0,1,1,1,3,2
5,2,0,0,795,2005,1,15735.86,0,1,1,2,1,4
5,2,0,0,892,1987,1,129640.76,0,1,1,1,0,4
0,3,0,0,21636,2013,0,129776.33,0,1,0,2,0,4
2,0,0,0,1972,1977,2,24933.99,0,1,1,1,1,4
0,3,0,0,5083,2004,1,69795.02,0,1,0,2,3,4
5,2,1,0,4570,2000,2,73895.96,0,1,0,2,2,2
5,1,0,0,6146,2011,2,75313.75,0,1,1,2,2,4
5,2,1,0,2929,1984,3,94583.87,0,1,1,1,2,2
2,0,1,1,1835,2007,3,42002.41,0,1,1,2,3,1
5,3,0,1,3905,2006,4,194535.66,0,1,1,2,0,3
0,1,1,0,3550,2012,3,268.1379,1,1,1,2,1,2
5,3,1,0,2107,1890,4,19578.03,0,1,1,0,1,2
5,2,1,0,2442,1944,4,205735.22,0,1,1,0,0,2
5,1,1,0,1162,1885,1,100991.24,0,1,1,0,2,2
5,2,0,1,821,2000,3,92207.89,0,1,0,2,2,3
5,1,0,0,368,2007,1,117119.67,0,1,1,2,0,4
5,0,0,0,1725,1960,2,137704.46,0,0,1,1,0,4
5,3,1,0,750,2005,1,95660.05,0,1,1,2,2,2
5,3,0,0,1816,2007,4,576.8375,1,1,0,2,1,4
2,3,1,0,2789,1999,3,72112.74,0,1,1,2,2,2
5,2,1,0,53191,1977,1,81523.82,0,0,1,1,2,2
5,1,1,1,1797,2008,3,17582.08,0,1,1,2,1,1
5,2,0,0,892,2009,2,962.4853,1,1,0,2,1,4
1,3,1,0,2455,2001,2,122239.88,3,1,1,2,0,2
0,1,0,0,465,1971,3,301.6979,1,1,1,1,1,4
5,3,1,0,188650,1977,4,64787.51,0,1,1,1,3,2
5,2,1,1,3409,2005,3,105328.86,0,1,1,2,2,1
5,3,1,0,4653,1989,4,153894.33,0,0,1,1,0,2
0,2,1,0,955,1884,4,126123.79,0,0,1,0,0,2
5,2,1,0,4649,2000,4,147713.08,0,1,1,2,0,2
5,1,1,0,19333,2005,2,53378.97,0,1,0,2,3,2
0,3,1,0,986,1978,4,79964.56,0,0,1,1,2,2
2,2,1,0,2993,2009,2,36631.31,0,1,1,2,3,2
5,3,1,0,6591,2001,3,47686.11,0,1,1,2,3,2
0,2,0,0,4678,1988,2,135817.09,0,0,0,1,0,4
5,2,0,0,692,1885,2,30511.52,0,1,0,0,1,4
0,3,0,0,317,1997,2,97368.52,3,1,0,2,2,4
5,0,0,0,2448,2009,2,63992.87,0,1,1,2,3,4
5,3,1,0,1327,2006,2,27141.02,0,1,1,2,1,2
0,2,0,0,1692,1998,4,172801.0,3,0,1,2,0,4
5,3,1,0,527,2010,1,140753.74,0,1,1,2,0,2
5,2,0,0,559,2000,4,59005.42,0,1,1,2,3,4
5,3,1,0,2739,2000,1,70652.83,0,1,1,2,2,2
5,1,1,1,2178,1818,3,141931.02,0,1,0,0,0,1
5,2,1,0,1289,1988,2,16145.79,0,1,1,1,1,2
5,2,0,0,803,2014,2,51943.8,0,1,0,2,3,4
5,0,0,1,287,1999,3,29114.91,0,1,1,2,1,3
5,3,0,0,1682,1998,4,95078.36,0,0,1,2,2,4
5,1,0,0,3341,1996,1,128759.76,0,1,0,2,0,4
5,2,0,0,2365,2010,4,588.3469,1,1,0,2,1,4
5,1,1,0,2489,1933,1,98342.8,0,1,1,0,2,2
2,3,1,0,212,1977,3,49038.82,0,1,1,1,3,2
0,0,1,0,1647,2013,2,89862.14,0,1,1,2,2,2
5,2,1,0,448,1996,4,64320.01,3,1,0,2,3,2
0,3,0,0,907,2001,1,134500.2,0,0,1,2,0,4
5,2,1,1,1091,1989,4,133980.12,0,1,1,1,0,1
5,3,0,0,962,1996,1,43222.66,0,1,1,2,3,4
5,1,0,0,1624,2000,3,205084.59,0,1,0,2,0,4
0,3,1,0,1770,1968,2,148564.49,0,1,1,1,0,2
5,3,1,0,3834,1914,1,171823.93,0,1,1,0,0,2
5,0,1,0,2090,1990,4,23291.94,0,1,1,1,1,2
5,2,1,0,524,2005,2,63882.02,0,0,1,2,3,2
2,0,0,0,1030,2014,3,19687.33,0,1,1,2,1,4
5,1,1,0,947,2012,2,83703.24,0,1,0,2,2,2
5,3,1,0,4079,2008,2,38550.64,0,1,1,2,3,2
5,3,0,0,2080,2004,1,135248.19,0,1,1,2,0,4
5,1,1,1,411,2010,2,177127.12,0,1,1,2,0,1
5,3,1,0,2397,1950,4,92531.99,0,0,1,1,2,2
5,3,1,1,690,2013,2,79380.0,0,1,1,2,2,1
5,2,1,0,3268,2002,3,99514.5,0,1,1,2,2,2
1,2,1,0,2239,2011,4,31865.2,0,1,1,2,1,2
2,3,0,0,2711,1991,2,138339.03,0,1,1,1,0,4
1,3,1,0,3460,1935,2,69823.99,0,1,0,0,3,2
0,0,0,1,2943,1991,3,126150.37,0,1,1,1,0,3
5,3,1,0,4279,2009,1,113687.61,0,1,1,2,0,2
5,2,0,0,3088,1973,3,49192.91,0,1,1,1,3,4
5,0,0,0,2035,1987,4,50.2928,1,1,1,1,1,4
5,3,1,0,2373,1868,2,45298.12,0,1,0,0,3,2
2,2,1,0,862,2005,3,86145.12,0,1,0,2,2,2
2,2,1,0,3618,1890,2,28717.55,0,1,1,0,1,2
5,3,1,0,1427,1977,3,178.5724,1,1,1,1,1,2
3,3,1,0,264,1983,4,203769.29,0,1,1,1,0,2
5,3,0,0,1582,1938,4,186664.97,0,1,0,0,0,4
2,2,1,0,6362,1998,1,110507.99,0,1,1,2,0,2
5,2,1,0,2650,1893,3,1478.91,0,1,0,0,1,2
5,2,0,0,2693,2010,2,53587.65,0,1,0,2,3,4
5,3,0,0,676,1847,1,105.63,1,1,1,0,1,4
5,1,0,0,1207,1953,2,95920.87,0,1,0,1,2,4
0,3,1,0,3555,1997,3,14783.82,0,1,1,2,1,2
5,0,1,0,5820,1998,4,31986.79,0,1,1,2,1,2
0,1,0,0,63,1967,2,325.303,1,1,1,1,1,4
5,3,0,1,295,1990,4,165433.78,0,1,1,1,0,3
5,2,0,0,2721,1988,3,72195.55,0,1,1,1,2,4
5,2,0,1,19117,1993,4,156006.48,0,1,1,1,0,3
5,2,0,0,2190,1980,2,100683.43,0,1,1,1,2,4
5,2,1,0,1831,1992,4,42794.33,0,1,0,1,3,2
0,0,0,1,83,1947,4,60351.77,0,1,1,1,3,3
0,2,1,1,1910,1971,2,119.88,1,1,0,1,1,1
5,2,0,0,1498,2000,3,100240.42,0,0,0,2,2,4
5,2,1,0,2800,1955,2,47427.99,0,1,0,1,3,2
5,3,0,0,1730,2012,2,135257.97,0,1,0,2,0,4
2,3,0,1,1912,1997,2,56169.55,0,1,1,2,3,3
5,3,1,0,2237,1990,4,109809.15,0,1,1,1,0,2
5,2,1,0,2732,2008,1,125193.02,0,1,0,2,0,2
5,0,1,0,1797,1984,4,61390.61,0,1,1,1,3,2
0,2,0,0,13708,2014,2,98713.68,0,1,0,2,2,4
0,1,0,0,2386,1973,2,730.4062,1,1,0,1,1,4
5,3,1,0,365,1995,4,44587.76,0,1,1,1,3,2
5,2,0,0,960,2000,3,116779.89,0,1,0,2,0,4
5,3,1,0,1097,2006,1,32165.49,0,1,1,2,1,2
5,3,1,0,1086,1920,4,121922.26,0,0,1,0,0,2
0,2,1,0,1186,1872,2,72586.51,0,0,1,0,2,2
0,2,1,0,2829,1986,3,86661.81,0,1,0,1,2,2
5,2,1,0,5332,1995,4,112574.99,0,1,1,1,0,2
0,1,1,0,2620,1998,2,130192.56,0,1,1,2,0,2
4,3,1,0,51254,1966,2,100.01,1,1,1,1,1,2
5,2,1,0,1224,1989,1,19240.85,0,1,1,1,1,2
5,2,1,0,4455,2011,1,55841.98,0,1,0,2,3,2
5,3,1,0,418,1997,1,100876.89,0,1,1,2,2,2
4,3,1,0,22952,1970,3,71122.57,0,1,1,1,2,2
5,1,1,0,2842,1908,4,104135.83,0,0,1,0,2,2
5,3,1,0,2860,2001,1,83565.7,0,1,1,2,2,2
5,2,0,0,2273,1997,4,58592.54,0,1,0,2,3,4
0,3,1,0,1502,1977,2,31074.24,0,1,1,1,1,2
0,0,0,0,701,2009,2,6250.78,0,1,1,2,1,4
5,1,1,0,2862,1969,3,130266.41,0,1,0,1,0,2
5,2,1,0,5652,1885,2,4903.7,0,1,0,0,1,2
5,2,0,1,292,1838,4,169950.78,0,1,1,0,0,3
5,3,0,1,4281,2007,3,105120.63,0,1,0,2,2,3
5,2,1,0,2487,1947,3,55660.32,0,1,0,1,3,2
5,2,1,1,1939,1982,2,155856.29,0,1,1,1,0,1
5,3,1,0,490,2002,4,60231.34,0,1,1,2,3,2
5,1,0,0,4590,1993,2,37824.42,0,1,0,1,3,4
5,3,0,0,1569,1998,3,242813.07,0,0,1,2,0,4
5,2,0,1,2119,2001,3,45537.92,0,1,0,2,3,3
2,3,0,1,13,1989,2,148325.69,0,1,1,1,0,3
5,3,1,0,28,1932,3,51614.87,0,1,1,0,3,2
5,2,0,0,2255,2003,2,86588.75,0,1,0,2,2,4
2,1,0,1,219,2006,1,223062.79,0,1,1,2,0,3
5,2,0,1,1194,2012,4,29667.71,0,1,0,2,1,3
5,3,1,0,7528,2002,4,45777.75,0,1,1,2,3,2
4,3,0,0,4779,2006,3,70506.16,0,1,1,2,2,4
2,0,0,0,4080,1990,3,6778.45,0,1,1,1,1,4
2,0,1,0,2687,1998,2,27874.08,0,1,1,2,1,2
0,0,1,0,1922,1998,1,117316.64,0,1,1,2,0,2
5,3,0,0,54,1947,4,109.0,1,1,0,1,1,4
5,1,0,0,3538,2011,4,74187.59,0,1,0,2,2,4
5,3,1,0,825,2010,4,37055.59,0,1,1,2,3,2
5,2,0,0,362,1986,2,537.9665,1,1,0,1,1,4
5,3,0,0,1393,2008,2,140028.57,0,0,0,2,0,4
0,2,0,0,1999,2001,2,371.8256,1,1,0,2,1,4
5,2,0,1,2060,2009,4,31386.81,0,1,0,2,1,3
5,3,0,0,3310,2007,4,152374.4,0,0,1,2,0,4
5,3,1,0,1504,1957,3,26072.05,0,1,1,1,1,2
5,1,1,0,1727,1957,1,45573.35,0,1,0,1,3,2
5,2,1,0,754,2005,3,52288.23,0,1,0,2,3,2
5,2,0,1,2293,2007,2,64686.95,0,1,0,2,3,3
5,3,1,1,2457,2000,2,112525.87,0,1,1,2,0,1
5,1,1,0,395,2005,2,141680.27,0,1,0,2,0,2
5,1,1,1,3617,1946,3,172600.78,0,1,1,1,0,1
5,3,0,0,1903,2001,1,63630.66,0,1,1,2,3,4
5,2,1,0,131192,1962,4,62961.8,0,1,1,1,3,2
5,2,0,0,267,1997,2,139404.91,0,1,1,2,0,4
5,3,1,0,706,1994,1,58285.07,0,1,1,1,3,2
5,3,0,0,2046,1980,4,109938.87,0,1,1,1,0,4
5,1,1,0,2964,1855,2,61202.27,0,1,0,0,3,2
5,3,0,1,4794,2003,3,120898.37,0,1,1,2,0,3
5,3,0,1,-11,2007,1,120195.35,0,1,1,2,0,3
0,2,0,0,54858,1991,3,251730.64,0,1,0,1,0,4
5,2,0,0,74,1976,3,59782.98,0,1,0,1,3,4
2,0,1,0,1841,1970,3,87439.59,0,1,1,1,2,2
5,2,1,0,4379,2004,3,18008.84,0,1,1,2,1,2
5,2,1,0,3092,2002,4,60543.91,0,1,1,2,3,2
5,2,1,0,3288,1896,2,56908.21,0,1,1,0,3,2
0,3,0,0,1910,2005,2,121844.06,0,1,1,2,0,4
5,3,0,0,665,1988,0,50875.4,0,1,0,1,3,4
5,2,1,0,320,2005,3,30218.37,0,1,1,2,1,2
5,2,1,0,916,2009,1,139824.33,0,1,1,2,0,2
5,3,1,0,2683,2010,4,81779.66,0,1,1,2,2,2
5,1,1,0,884,1900,2,266071.13,0,1,1,0,0,2
5,3,1,0,4105,2009,4,48433.95,0,1,1,2,3,2
4,2,1,0,14866,1963,3,77104.74,0,1,0,1,2,2
0,2,0,0,1685,1979,2,96794.14,0,1,0,1,2,4
5,2,1,0,3297,1965,3,137566.05,0,0,1,1,0,2
5,2,1,0,1139,2000,3,69306.73,0,1,1,2,3,2
5,2,0,0,3428,1984,2,22628.53,0,1,0,1,1,4
5,2,0,0,240,1980,1,123187.32,0,0,1,1,0,4
5,2,0,0,1416,1911,4,20855.48,0,1,1,0,1,4
5,2,0,1,1082,2009,2,90711.57,0,1,0,2,2,3
0,2,0,0,1452,2003,2,510.5607,1,1,0,2,1,4
2,2,1,0,742,2013,4,40253.4,0,1,1,2,3,2
4,2,1,0,2887,2009,3,76915.32,0,1,1,2,2,2
5,3,0,1,1489,1997,3,97188.83,0,1,1,2,2,3
5,3,0,0,811,1997,3,77422.56,0,1,0,2,2,4
